restaurantId,foodname,price,food type
739222,Caramel and Passion Fruit Steamed Pudding,15.95,American Chinese
616099,Kiwi Strudel,29.68,Korean
387891,Peach Fruit Salad,11.03,Japanese
644869,Cooked Soy Venison,21.64,Mexican
427683,Oven-Grilled Peanuts & Pigeon,24.98,American
785995,Stir-Fried Western-Style Frog,27.37,Chinese
758153,Steamed Stew of Herring,28.21,Indian&Mexican
886100,Stewed Mustard Potato Wedges,19.32,Vitenamese
314529,Thermal-Cooked Ginger Bread,10.43,American Chinese
261744,Plum and Milk Chocolate Delight,24.47,Korean
552919,Walnut and Honey Tarte Tatin,25.44,Japanese
244673,Gooseberry Doughnut,15.28,Mexican
711319,Cinnamon Whip,24.90,American
648071,Pressure-Fried Pine Mutton,17.80,Chinese
862166,Shallow-Fried Sweet & Spicy Rabbit,19.36,Indian&Mexican
872609,Gentle-Fried Potatoes & Clams,14.64,Vitenamese
318622,Slow-Cooked Peach & Vinegar Cod,11.62,American Chinese
272437,Stir-Fried Mushroom & Rosemary Chutney,12.02,Korean
501841,Broasted Fennel & Lime Pasta,14.15,Japanese
815872,Blueberry and Mint Fruit Salad,19.94,Mexican
278338,Grape and Gooseberry Cookies,11.14,American
888448,Cocoa Crispies,23.85,Chinese
684978,Gooseberry Pancakes,19.62,Indian&Mexican
117194,Deep-Fried Dark Beer Beef,28.80,Vitenamese
597237,Simmered Sweet & Spicy Bear,26.59,American Chinese
992027,Braised Tomatoes & Shrimps,19.01,Korean
540434,Smoked Sweet & Spicy Alligator,18.53,Japanese
862769,Smoked Thyme & Parsley Moussaka,19.64,Mexican
568984,Cured Fennel & Garlic Bread,29.04,American
569756,White Chocolate and Banana Milk,21.21,Chinese
692211,Chocolate and Raspberry Yogurt,20.38,Indian&Mexican
864297,Pecan Waffles,12.34,Vitenamese
993172,Cashew Whip,18.85,American Chinese
800790,Poached Lime & Ginger Yak,18.15,Korean
147992,Cured Honey & Thyme Ostrich,21.49,Japanese
304359,Dried Sweet & Fresh Crocodile,18.40,Mexican
980334,Fried Cucumber & Lime Prawns,24.22,American
140437,Dried Easter-Style Lasagna,13.66,Chinese
976068,Marinated Mushroom Roll,14.17,Indian&Mexican
861569,Passion Fruit and Elderberry Ice Cream,28.77,Vitenamese
778043,Chestnut and Honey Pie,22.68,American Chinese
859534,Honey Toffee,29.94,Korean
475982,Strawberry Pud,24.26,Japanese
100338,Sautéed Red Whine Boar,15.43,Mexican
575005,Slow-Cooked Mushroom & Rosemary Ostrich,13.89,American
888939,Infused Paprika Snapper,17.65,Chinese
349033,Brined Dark Ale Frog,15.75,Indian&Mexican
406839,Gentle-Fried Apricots & Honey Pizza,11.30,Vitenamese
632696,Baked Coriander & Lemon Walnuts,18.37,American Chinese
842902,Mint and Cashew Custard,18.79,Korean
354135,Rum and Pecan Pie,22.50,Japanese
831834,Grapefruit Waffles,14.74,Mexican
981436,Mango Strudel,24.74,American
484896,Oven-Grilled Garlic & Onion Bear,16.31,Chinese
970570,Blanched Creamy Ostrich,23.82,Indian&Mexican
247322,Cured Souther-Style Fish,22.02,Vitenamese
337432,Breaded Walnuts & Scallops,10.60,American Chinese
916995,Breaded Fennel & Lemon Rice,12.45,Korean
210920,Fried Sour Risotto,21.51,Japanese
889038,Orange and Licorice Cheesecake,26.39,Mexican
559084,White Wine and Licorice Pound Cake,17.19,American
138687,Melon Bread,26.83,Chinese
861004,Rum Sundae,12.44,Indian&Mexican
453785,Basted Yogurt Boar,22.97,Vitenamese
624356,Simmered Raspberry & Peanut Venison,29.86,American Chinese
982397,Pressure-Cooked Creamy Crocodile,21.66,Korean
667165,Seared Apples & Mustard Prawns,10.05,Japanese
156647,Engine-Cooked Creamy Risotto,23.08,Mexican
706953,Oven-Baked Basil & Clove Winter Vegetables,12.20,American
835088,Rum and Grapefruit Pudding,13.15,Chinese
598164,Pecan and White Chocolate Fruitcake,25.12,Indian&Mexican
142195,Walnut Cone,23.66,Vitenamese
381316,Cranberry Jelly,23.96,American Chinese
837753,Blanched Fennel & Lemon Pheasant,16.34,Korean
633308,Roasted Cinnamon Horse,15.65,Japanese
998943,Broasted Saffron Clams,21.39,Mexican
713439,Simmered Vegetables & Lobster,29.13,American
526063,Poached Peanuts & Stracciatella,22.60,Chinese
490652,Pan-Fried Raspberry & Peanut Bisque,19.15,Indian&Mexican
353076,Smoked Thyme & Parsley Moussaka,15.77,Vitenamese
325928,Cured Fennel & Garlic Bread,26.80,American Chinese
797855,White Chocolate and Banana Milk,26.77,Korean
836236,Chocolate and Raspberry Yogurt,10.34,Japanese
626642,Pecan Waffles,28.95,Mexican
402795,Cashew Whip,26.40,American
924702,Poached Lime & Ginger Yak,20.09,Chinese
834599,Cured Honey & Thyme Ostrich,18.00,Indian&Mexican
886768,Dried Sweet & Fresh Crocodile,29.96,Vitenamese
218787,Fried Cucumber & Lime Prawns,24.18,American Chinese
138337,Dried Easter-Style Lasagna,21.84,Korean
578747,Marinated Mushroom Roll,11.00,Japanese
101004,Passion Fruit and Elderberry Ice Cream,21.45,Mexican
898395,Chestnut and Honey Pie,15.51,American
247871,Honey Toffee,19.75,Chinese
270798,Strawberry Pud,29.11,Indian&Mexican
310918,Sautéed Red Whine Boar,24.24,Vitenamese
196166,Slow-Cooked Mushroom & Rosemary Ostrich,14.09,American Chinese
281157,Infused Paprika Snapper,12.60,Korean
329799,Brined Dark Ale Frog,27.31,Japanese
177893,Gentle-Fried Apricots & Honey Pizza,27.97,Mexican
603325,Baked Coriander & Lemon Walnuts,12.79,American
886721,Mint and Cashew Custard,19.36,Chinese
902588,Rum and Pecan Pie,29.72,Indian&Mexican
266340,Grapefruit Waffles,22.09,Vitenamese
839486,Mango Strudel,15.60,American Chinese
627406,Oven-Grilled Garlic & Onion Bear,14.57,Korean
166554,Blanched Creamy Ostrich,23.44,Japanese
373497,Cured Souther-Style Fish,26.10,Mexican
570290,Breaded Walnuts & Scallops,15.01,American
537430,Breaded Fennel & Lemon Rice,10.47,Chinese
440203,Fried Sour Risotto,23.78,Indian&Mexican
602736,Orange and Licorice Cheesecake,29.65,Vitenamese
378326,White Wine and Licorice Pound Cake,28.94,American Chinese
392414,Melon Bread,14.69,Korean
704357,Rum Sundae,10.96,Japanese
867147,Basted Yogurt Boar,29.75,Mexican
106437,Simmered Raspberry & Peanut Venison,28.07,American
218659,Pressure-Cooked Creamy Crocodile,25.79,Chinese
132565,Seared Apples & Mustard Prawns,22.61,Indian&Mexican
269918,Engine-Cooked Creamy Risotto,10.53,Vitenamese
392717,Oven-Baked Basil & Clove Winter Vegetables,16.54,American Chinese
984498,Rum and Grapefruit Pudding,14.97,Korean
447895,Pecan and White Chocolate Fruitcake,25.55,Japanese
906822,Walnut Cone,11.59,Mexican
268408,Cranberry Jelly,22.06,American
804034,Blanched Fennel & Lemon Pheasant,11.30,Chinese
826276,Roasted Cinnamon Horse,17.49,Indian&Mexican
848971,Broasted Saffron Clams,26.96,Vitenamese
485785,Simmered Vegetables & Lobster,24.29,American Chinese
254640,Poached Peanuts & Stracciatella,25.54,Korean
207898,Pan-Fried Raspberry & Peanut Bisque,27.25,Japanese
164316,Mint and Pecan Snacks,21.10,Mexican
685108,Coconut and Lime Buns,26.15,American
340085,Cashew Toffee,13.55,Chinese
485858,Dark Chocolate Molten Cake,14.59,Indian&Mexican
372526,Basted Mint & Mustard Yak,11.16,Vitenamese
432965,Barbecued Sweet & Spicy Pork,13.00,American Chinese
485002,Engine-Cooked Fennel & Orange Lobster,17.03,Korean
187996,Stewed Apricot & Basil Shrimps,14.40,Japanese
169154,Cured Basil & Mint Bake,20.18,Mexican
890432,Pressure-Cooked Chestnuts & Pasta,22.73,American
189832,Banana and Passion Fruit Pound Cake,13.61,Chinese
387492,Cinnamon and Coconut Cookies,25.54,Indian&Mexican
389033,Nutmeg Tarte Tatin,24.23,Vitenamese
693750,Vanilla Cobbler,11.79,American Chinese
872620,Braised Lime-Coated Boar,23.30,Korean
490617,Baked Blueberry Ostrich,14.17,Japanese
807149,Seared Hot & Sweet Tuna,12.10,Mexican
831381,Oven-Baked Tomatoes & Scallops,18.32,American
573549,Deep-Fried Mustard & Thyme Gratin,24.16,Chinese
512586,Baked Confit of Minestrone,25.71,Indian&Mexican
579935,Coffee and Mango Tarte Tatin,16.23,Vitenamese
571875,Grapefruit and Ginger Pie,10.88,American Chinese
991976,Coconut Delight,27.88,Korean
708540,Cranberry Pancakes,16.94,Japanese
662152,Fire-Grilled Sweet & Fresh Ostrich,14.04,Mexican
805069,Cooked Sour & Cream Yak,28.19,American
158944,Stir-Fried Confit of Fish,26.94,Chinese
446961,Breaded Fennel & Orange Herring,11.36,Indian&Mexican
454360,Engine-Cooked Truffles & Salad,26.54,Vitenamese
699984,Barbecued Chestnuts & Forest Mushrooms,13.45,American Chinese
597207,Saffron and Praline Cake,12.16,Korean
259220,Blueberry and Mint Crumble,29.25,Japanese
847916,Cocoa Custard,29.45,Mexican
221263,Breaded Peppermint Salmon,26.72,American
161782,Stir-Fried Sweet & Spicy Cockles,25.05,Chinese
115302,Stir-Fried Easter-Style Spring Vegetables,18.48,Indian&Mexican
181063,Grilled Mushroom Potatoes,12.08,Vitenamese
343855,Apple and Coconut Crispies,24.13,American Chinese
798807,Pecan and Cinnamon Pound Cake,26.56,Korean
383862,Milk Chocolate Yogurt,15.67,Japanese
486971,Avocado Wafer,10.68,Mexican
541867,Pickled Honey & Thyme Beef,18.13,American
295019,Thermal-Cooked Salt & Savory Rabbit,22.32,Chinese
767366,Stir-Fried Souther-Style Frog,24.59,Indian&Mexican
859966,Breaded Fennel & Lemon Snapper,14.20,Vitenamese
304672,Infused Dark Beer Risotto,28.44,American Chinese
246981,Simmered Butter Flatbread,21.61,Korean
113174,Pistachio and Grapefruit Pie,18.36,Japanese
757882,Almond and Cranberry Genoise,28.69,Mexican
165969,Plum Cobbler,19.83,American
396136,Chestnut Strudel,11.84,Chinese
596828,Fried Cucumber & Chicken,12.64,Indian&Mexican
319840,Simmered Fennel Rabbit,24.44,Vitenamese
148583,Poached Light Ale Shrimps,17.12,American Chinese
314371,Fried Blueberry Oysters,13.24,Korean
556485,Baked Creamy Stracciatella,13.83,Japanese
140199,Steamed Potatoes & Gratin,10.91,Mexican
676295,Mango and White Chocolate Crispies,20.95,American
584011,Chestnut and Mango Cobbler,27.53,Chinese
963999,Lime Soufflé,10.24,Indian&Mexican
757882,Elderberry Pie,19.66,Vitenamese
165969,Roasted Salt & Pepper Boar,29.38,American Chinese
396136,Oven-Baked Creamy Beef,24.32,Korean
596828,Broasted Beets & Lemon Oysters,20.32,Japanese
319840,Dried Vegetables & Salmon,17.70,Mexican
148583,Blanched Chestnuts & Linguine,12.11,American
314371,Poached Curry of Moussaka,15.74,Chinese
556485,Almond and Coffee Strudel,15.80,Indian&Mexican
140199,Broasted Beets & Lemon Oysters,29.78,Vitenamese
676295,Dried Vegetables & Salmon,13.66,American Chinese
584011,Blanched Chestnuts & Linguine,10.77,Korean
963999,Poached Curry of Moussaka,23.46,Japanese
571875,Almond and Coffee Strudel,13.45,Mexican
991976,Lime and Hazelnut Cookies,12.52,American
708540,Melon Ice Lollies,21.55,Chinese
662152,Licorice Pavlova,25.13,Indian&Mexican
805069,Deep-Fried Watercress Chicken,29.52,Vitenamese
158944,Braised Cheese & Mutton,17.59,American Chinese
446961,Deep-Fried Easter-Style Prawns,21.42,Korean
454360,Shallow-Fried Sweet & Savory Crab,21.79,Japanese
699984,Basted Tomatoes & Vegetables,22.01,Mexican
597207,Tenderized Sugar Vegetable Mix,15.60,American
259220,Coconut and Pistachio Cone,10.78,Chinese
847916,White Wine and Guava Genoise,23.71,Indian&Mexican
221263,Plum Pie,29.91,Vitenamese
161782,Coffee Gingerbread,16.73,American Chinese
115302,Simmered Pasta & Rabbit,25.56,Korean
181063,Blanched Carrot & Coriander Quail,22.56,Japanese
343855,Breaded Figs & Olive Clams,10.83,Mexican
446961,Stewed Olives & Mustard Prawns,14.36,American
454360,Dry-Roasted Pasta & Walnuts,28.48,Chinese
699984,Poached Casserole of Pie,29.46,Indian&Mexican
597207,White Wine and Kiwi Gingerbread,12.74,Vitenamese
259220,Raspberry and Cashew Surprise,24.87,American Chinese
847916,Blueberry Pud,25.02,Korean
221263,Cherry Crispies,10.01,Japanese
161782,Braised Sweet & Savory Bear,24.02,Mexican
115302,Braised Garlic Bear,29.54,American
181063,Infused Vinegar Cockles,27.60,Chinese
343855,Tenderized Oregano Fish,27.07,Indian&Mexican
798807,Dried Lime Spring Vegetables,27.12,Vitenamese
383862,Oven-Baked Carrots & Ginger Tofu,10.04,American Chinese
486971,Walnut and Orange Mooncake,17.97,Korean
541867,Plum and Honey Strudel,11.12,Japanese
295019,Coffee Cookies,17.57,Mexican
767366,Licorice Cheesecake,13.08,American
859966,Slow-Cooked Garlic & Tomato Mammoth,21.42,Chinese
304672,Broasted Parsnip & Pear Pheasant,19.54,Indian&Mexican
246981,Roasted Basil & Cinnamon Scallops,24.00,Vitenamese
113174,Marinated Mint & Berry Crocodile,10.42,American Chinese
757882,Poached Lime & Ginger Linguine,22.57,Korean
165969,Tenderized Nuts & Linguine,22.00,Japanese
396136,Caramel and Guava Trifle,14.72,Mexican
596828,Blueberry and White Chocolate Tart,10.68,American
319840,Chestnut Toast,22.70,Chinese
148583,Pecan Cake,25.90,Indian&Mexican
314371,Engine-Cooked Easter-Style Pheasant,20.50,Vitenamese
556485,Infused Vegetables & Duck,19.63,American Chinese
140199,Tenderized Salty & Sour Alligator,17.09,Korean
579935,Stuffed Soy Mussels,22.58,Japanese
571875,Simmered Cinnamon & Thyme Vegetables,12.39,Mexican
991976,Shallow-Fried Hot & Sweet Bake,16.44,American
708540,Guava and Cranberry Gingerbread,19.13,Chinese
662152,Rum and Cherry Bonbons,12.78,Indian&Mexican
805069,Lemon Bonbons,19.11,Vitenamese
158944,Pistachio Jam,15.60,American Chinese
446961,Blanched White Wine Beef,14.37,Korean
454360,Fire-Roasted Blueberry Beef,19.41,Japanese
699984,Sautéed Egg & Coconut Clams,27.02,Mexican
597207,Dried Dark Beer Lobster,29.95,American
259220,Basted Fennel & Lime Bisque,25.49,Chinese
847916,Pan-Fried Jasmine Stuffed Bread,15.61,Indian&Mexican
221263,Milk Chocolate and Melon Pancakes,10.50,Vitenamese
161782,Papaya and Pistachio Pound Cake,11.56,American Chinese
115302,White Chocolate Pud,18.11,Korean
181063,Honey Toast,14.28,Japanese
343855,Pan-Fried Saffron Mammoth,25.58,Mexican
798807,Marinated Basil & Clove Duck,27.17,American
383862,Broasted Vinegar Mussels,14.67,Chinese
486971,Tea-Smoked Lime & Ginger Salmon,19.62,Indian&Mexican
541867,Sautéed Vanilla & Mint Salad,14.30,Vitenamese
295019,Slow-Cooked Apricot & Basil Vegetable Mix,20.61,American Chinese
767366,Avocado and Red Wine Jelly,23.45,Korean
859966,Caramel and Passion Fruit Steamed Pudding,18.24,Japanese
304672,Kiwi Strudel,15.94,Mexican
246981,Peach Fruit Salad,20.85,American
113174,Cooked Soy Venison,20.24,Chinese
757882,Oven-Grilled Peanuts & Pigeon,16.23,Indian&Mexican
165969,Stir-Fried Western-Style Frog,12.90,Vitenamese
396136,Steamed Stew of Herring,10.07,American Chinese
596828,Stewed Mustard Potato Wedges,26.61,Korean
319840,Thermal-Cooked Ginger Bread,24.23,Japanese
148583,Plum and Milk Chocolate Delight,11.77,Mexican
314371,Walnut and Honey Tarte Tatin,28.04,American
556485,Cherry Crispies,24.66,Chinese
140199,Braised Sweet & Savory Bear,13.26,Indian&Mexican
676295,Braised Garlic Bear,26.47,Vitenamese
584011,Infused Vinegar Cockles,29.70,American Chinese
963999,Tenderized Oregano Fish,17.13,Korean
757882,Dried Lime Spring Vegetables,28.33,Japanese
165969,Oven-Baked Carrots & Ginger Tofu,20.28,Mexican
396136,Walnut and Orange Mooncake,29.77,American
596828,Plum and Honey Strudel,22.46,Chinese
319840,Coffee Cookies,26.55,Indian&Mexican
148583,Licorice Cheesecake,27.22,Vitenamese
314371,Slow-Cooked Garlic & Tomato Mammoth,29.12,American Chinese
556485,Broasted Parsnip & Pear Pheasant,23.45,Korean
140199,Roasted Basil & Cinnamon Scallops,12.41,Japanese
676295,Marinated Mint & Berry Crocodile,17.21,Mexican
584011,Poached Lime & Ginger Linguine,28.11,American
963999,Tenderized Nuts & Linguine,25.58,Chinese
571875,Caramel and Guava Trifle,26.46,Indian&Mexican
991976,Blueberry and White Chocolate Tart,16.64,Vitenamese
708540,Chestnut Toast,26.67,American Chinese
662152,Pecan Cake,11.95,Korean
805069,Engine-Cooked Easter-Style Pheasant,14.34,Japanese
158944,Infused Vegetables & Duck,20.90,Mexican
446961,Tenderized Salty & Sour Alligator,12.72,American
454360,Infused Vinegar Cockles,21.01,Chinese
699984,Tenderized Oregano Fish,28.38,Indian&Mexican
597207,Dried Lime Spring Vegetables,13.53,Vitenamese
259220,Oven-Baked Carrots & Ginger Tofu,27.67,American Chinese
847916,Walnut and Orange Mooncake,27.66,Korean
221263,Plum and Honey Strudel,18.88,Japanese
161782,Coffee Cookies,14.51,Mexican
115302,Licorice Cheesecake,21.27,American
181063,Slow-Cooked Garlic & Tomato Mammoth,22.99,Chinese
343855,Broasted Parsnip & Pear Pheasant,22.58,Indian&Mexican
446961,Roasted Basil & Cinnamon Scallops,25.06,Vitenamese
454360,Marinated Mint & Berry Crocodile,19.04,American Chinese
699984,Poached Lime & Ginger Linguine,19.76,Korean
597207,Tenderized Nuts & Linguine,22.54,Japanese
259220,Caramel and Guava Trifle,14.04,Mexican
847916,Blueberry and White Chocolate Tart,19.89,American
221263,Chestnut Toast,18.26,Chinese
161782,Pecan Cake,24.82,Indian&Mexican
115302,Engine-Cooked Easter-Style Pheasant,15.12,Vitenamese
181063,Infused Vegetables & Duck,28.46,American Chinese
343855,Tenderized Salty & Sour Alligator,18.93,Korean
798807,Stuffed Soy Mussels,28.46,Japanese
383862,Simmered Cinnamon & Thyme Vegetables,17.10,Mexican
486971,Shallow-Fried Hot & Sweet Bake,25.30,American
541867,Guava and Cranberry Gingerbread,14.47,Chinese
295019,Rum and Cherry Bonbons,23.91,Indian&Mexican
767366,Lemon Bonbons,25.18,Vitenamese
859966,Pistachio Jam,26.65,American Chinese
304672,Blanched White Wine Beef,29.08,Korean
246981,Fire-Roasted Blueberry Beef,11.58,Japanese
113174,Sautéed Egg & Coconut Clams,29.53,Mexican
757882,Dried Dark Beer Lobster,27.03,American
165969,Basted Fennel & Lime Bisque,15.35,Chinese
396136,Pan-Fried Jasmine Stuffed Bread,20.61,Indian&Mexican
319840,Milk Chocolate and Melon Pancakes,12.92,Vitenamese
148583,Papaya and Pistachio Pound Cake,23.16,American Chinese
314371,White Chocolate Pud,25.72,Korean
556485,Honey Toast,12.81,Japanese
140199,Pan-Fried Saffron Mammoth,18.19,Mexican
676295,Marinated Basil & Clove Duck,22.86,American
584011,Broasted Vinegar Mussels,26.60,Chinese
963999,Tea-Smoked Lime & Ginger Salmon,13.87,Indian&Mexican
571875,Sautéed Vanilla & Mint Salad,11.51,Vitenamese
991976,Fire-Roasted Blueberry Beef,17.83,American Chinese
708540,Sautéed Egg & Coconut Clams,24.55,Korean
662152,Dried Dark Beer Lobster,15.01,Japanese
805069,Basted Fennel & Lime Bisque,15.23,Mexican
158944,Pan-Fried Jasmine Stuffed Bread,17.37,American
446961,Milk Chocolate and Melon Pancakes,16.15,Chinese
454360,Papaya and Pistachio Pound Cake,28.95,Indian&Mexican
699984,White Chocolate Pud,29.30,Vitenamese
597207,Honey Toast,17.33,American Chinese
221263,Pan-Fried Saffron Mammoth,17.07,Korean
161782,Marinated Basil & Clove Duck,26.28,Japanese
115302,Slow-Cooked Garlic & Tomato Mammoth,18.76,Mexican
181063,Broasted Parsnip & Pear Pheasant,22.20,American
343855,Roasted Basil & Cinnamon Scallops,26.05,Chinese
446961,Marinated Mint & Berry Crocodile,14.76,Indian&Mexican
454360,Poached Lime & Ginger Linguine,19.02,Vitenamese
699984,Tenderized Nuts & Linguine,12.98,American Chinese
597207,Caramel and Guava Trifle,14.88,Korean
259220,Marinated Basil & Clove Duck,14.98,Japanese
847916,Slow-Cooked Garlic & Tomato Mammoth,17.28,Mexican
221263,Broasted Parsnip & Pear Pheasant,19.88,American
161782,Roasted Basil & Cinnamon Scallops,21.41,Chinese
115302,Marinated Mint & Berry Crocodile,15.90,Indian&Mexican
,,,
